,Y
161,0.969021975994
162,0.998888552189
163,0.952542245388
164,0.896388292313
165,0.127974718809
166,0.999658107758
167,0.995224952698
168,0.804477155209
169,0.999395489693
170,0.975823044777
171,0.993165910244
172,0.998725473881
173,0.916876733303
174,0.998760342598
175,0.990253090858
176,0.994958817959
177,0.997582793236
178,0.993157327175
179,0.998424649239
180,0.991649746895
181,0.994864523411
182,0.994763314724
183,0.828979969025
184,0.996358454227
185,0.99973064661
186,0.996664464474
187,0.998867630959
188,0.997740030289
189,0.999462306499
190,0.989454269409
191,0.99609285593
192,0.997758507729
193,0.98071873188
194,0.911931216717
195,0.875685572624
196,0.959773778915
197,0.979385375977
198,0.987298905849
199,0.980831921101
200,0.990868210793
201,0.841405212879
202,0.947625696659
203,0.999633431435
204,0.99653339386
205,0.995854616165
206,0.990501761436
207,0.997549951077
208,0.354180753231
209,0.998369753361
210,0.989318072796
211,0.989537835121
212,0.770101666451
213,0.986126720905
214,0.995867013931
215,0.14213360846
216,0.887464404106
217,0.985048353672
218,0.895588755608
219,0.95312410593
220,0.996668040752
221,0.996455669403
222,0.997833907604
223,0.994461834431
224,0.902269899845
225,0.996474921703
226,0.993130028248
227,0.993228137493
228,0.987215280533
229,0.908400714397
230,0.462637752295
231,0.996648967266
232,0.953047394753
233,0.997550189495
234,0.999215483665
235,0.964227855206
236,0.92911440134
237,0.991814017296
238,0.975551784039
239,0.966173231602
240,0.986982584
241,0.991531908512
242,0.999056994915
243,0.980721831322
244,0.985443770885
245,0.917624533176
246,0.976528227329
247,0.990959882736
248,0.99932539463
249,0.99629420042
250,0.980658650398
251,0.956340432167
252,0.952965438366
253,0.997431695461
254,0.991280972958
255,0.992671489716
256,0.992800116539
257,0.997193157673
258,0.99761813879
259,0.995589256287
260,0.998613119125
261,0.877739489079
262,0.997606873512
263,0.573922991753
264,0.991340219975
265,0.987155199051
266,0.964347362518
267,0.955121338367
268,0.99869030714
269,0.983990430832
270,0.993585765362
271,0.967446982861
272,0.994845986366
273,0.994860470295
274,0.93419200182
275,0.999670624733
276,0.996310293674
277,0.975783288479
278,0.948002099991
279,0.981293141842
280,0.988994419575
281,0.998683512211
282,0.989075005054
283,0.973488748074
284,0.961300492287
285,0.910252034664
286,0.948078691959
287,0.998515665531
288,0.956883788109
289,0.998552143574
290,0.988962709904
291,0.949164450169
292,0.998927533627
293,0.982552886009
294,0.996778190136
295,0.995288848877
296,0.984333693981
297,0.971236646175
298,0.993807852268
299,0.9671895504
300,0.989287734032
301,0.999115884304
302,0.990123212337
303,0.731173217297
304,0.890071034431
305,0.981944441795
306,0.938516020775
307,0.997242689133
308,0.998414874077
309,0.749479651451
310,0.999500393867
311,0.998872578144
312,0.987441778183
313,0.997306466103
314,0.999079823494
315,0.976024985313
316,0.97051268816
317,0.17337282002
318,0.996886432171
319,0.999108970165
320,0.985635042191
321,0.99887663126
322,0.973216474056
323,0.997510075569
324,0.996708393097
325,0.998333275318
326,0.999297976494
327,0.993688523769
328,0.891066610813
329,0.947395801544
330,0.987640678883
331,0.973164141178
332,0.982928216457
333,0.989714086056
334,0.979601264
335,0.970211863518
336,0.996390998363
337,0.991535782814
338,0.926884829998
339,0.99756705761
340,0.996580302715
341,0.960896909237
342,0.995073378086
343,0.946108102798
344,0.998469650745
345,0.997002065182
346,0.977190077305
347,0.998450279236
348,0.991266071796
349,0.999382138252
350,0.994422376156
351,0.985007226467
352,0.988945782185
353,0.678952991962
354,0.99776828289
355,0.952240884304
356,0.991931378841
357,0.976542770863
358,0.994642734528
359,0.948788166046
360,0.983869254589
361,0.984315931797
362,0.970465183258
363,0.892989635468
364,0.984381198883
365,0.990373849869
366,0.999437987804
367,0.993099331856
368,0.944725811481
369,0.995794653893
370,0.900238513947
371,0.993445038795
372,0.911287367344
373,0.989909768105
374,0.997596204281
375,0.962323307991
376,0.969942271709
377,0.976973354816
378,0.972832500935
379,0.964004695415
380,0.990798711777
381,0.990936100483
382,0.999791324139
383,0.996624112129
384,0.997016191483
385,0.988072752953
386,0.93826341629
387,0.992250859737
388,0.997005879879
389,0.974830329418
390,0.999143481255
391,0.985899627209
392,0.971746206284
393,0.963562369347
394,0.837310910225
395,0.933447301388
396,0.998865127563
397,0.984188079834
398,0.982510387897
399,0.939315855503
400,0.991367161274
401,0.984594583511
402,0.994350790977
403,0.776570081711
404,0.998767018318
405,0.995810389519
406,0.997385084629
407,0.958774328232
408,0.995414376259
409,0.967711508274
410,0.992823243141
411,0.958628833294
412,0.973192870617
413,0.999743163586
414,0.989785611629
415,0.869351506233
416,0.984893083572
417,0.998574256897
418,0.995038449764
419,0.857881426811
420,0.873894691467
421,0.996874690056
422,0.606692552567
423,0.986769318581
424,0.984675705433
425,0.997449457645
426,0.993555009365
427,0.988838434219
428,0.977618396282
429,0.976282060146
430,0.958314418793
431,0.999198377132
432,0.991536855698
433,0.99968957901
434,0.987955987453
435,0.985167562962
436,0.994739949703
437,0.997758090496
438,0.999465882778
439,0.996922552586
440,0.998041510582
441,0.997650682926
442,0.997253715992
443,0.985292851925
444,0.991429150105
445,0.993014276028
446,0.98522490263
447,0.987559735775
448,0.998068153858
449,0.989686310291
450,0.989197432995
451,0.996494591236
452,0.998945176601
453,0.994500398636
454,0.993412196636
455,0.998171806335
456,0.992953836918
457,0.998920917511
458,0.997748196125
459,0.971382558346
460,0.99214810133
461,0.998872697353
462,0.995467662811
463,0.994691431522
464,0.993377625942
465,0.996842503548
466,0.914934396744
467,0.903897285461
468,0.970042765141
469,0.995140433311
470,0.973155379295
471,0.998544454575
472,0.764972507954
473,0.99569195509
474,0.930714905262
475,0.944434583187
476,0.999765336514
477,0.994335591793
478,0.993020713329
479,0.986940443516
480,0.998788893223
481,0.999714672565
482,0.992248773575
483,0.832696378231
484,0.950268566608
485,0.959446430206
486,0.979080975056
487,0.964335739613
488,0.998953819275
489,0.991843044758
490,0.981021761894
491,0.578036785126
492,0.972421646118
493,0.963561892509
494,0.998112559319
495,0.973224937916
496,0.994162380695
497,0.995712399483
498,0.981295883656
499,0.950341045856
500,0.998330175877
501,0.996819257736
502,0.982840657234
503,0.925522863865
504,0.988112509251
505,0.813024163246
506,0.466610103846
507,0.993917703629
508,0.963281273842
509,0.995314478874
510,0.983768284321
511,0.938051700592
512,0.995982766151
513,0.997993469238
514,0.988073050976
515,0.842395246029
516,0.994551002979
517,0.985478758812
518,0.860705137253
519,0.9927765131
520,0.997847557068
521,0.994920909405
522,0.941298961639
523,0.993836820126
524,0.997791171074
525,0.467574059963
526,0.994949221611
527,0.984356820583
528,0.983693897724
529,0.996424973011
530,0.992390334606
531,0.984850883484
532,0.8884126544
533,0.832632362843
534,0.928436160088
535,0.99524140358
536,0.873872160912
537,0.998232424259
538,0.873051166534
539,0.998663425446
540,0.955699563026
541,0.996950507164
542,0.994131505489
543,0.996420860291
544,0.999578416348
545,0.994109869003
546,0.999587714672
547,0.985441148281
548,0.981462240219
549,0.999350130558
550,0.989261388779
551,0.839774549007
552,0.987864553928
553,0.993825554848
554,0.998112201691
555,0.711066544056
556,0.993889927864
557,0.997285723686
558,0.968525230885
559,0.893076360226
560,0.985635399818
561,0.984439432621
562,0.987185418606
563,0.988756000996
564,0.981969952583
565,0.995671391487
566,0.985816001892
567,0.998639404774
568,0.999647259712
569,0.996922194958
570,0.993273615837
571,0.994164168835
572,0.982955396175
573,0.995405673981
574,0.967794239521
575,0.848219394684
576,0.999156355858
577,0.998589098454
578,0.450944334269
579,0.980229854584
580,0.99173438549
581,0.983428537846
582,0.883748233318
583,0.738188028336
584,0.981555044651
585,0.989174365997
586,0.892674684525
587,0.998939931393
588,0.991586446762
589,0.972749114037
590,0.998444616795
591,0.985222935677
592,0.937078535557
593,0.98996835947
594,0.996173083782
595,0.981778621674
596,0.977009892464
597,0.997460186481
598,0.987927615643
599,0.396376609802
600,0.987624049187
601,0.998229801655
602,0.992314279079
603,0.994917869568
604,0.993793487549
605,0.99111956358
606,0.995276331902
607,0.978758692741
608,0.997523844242
609,0.987331092358
610,0.999243497849
611,0.997401833534
612,0.993143200874
613,0.905051350594
614,0.997629463673
615,0.983508765697
616,0.988755762577
617,0.975202858448
618,0.998826682568
619,0.967637479305
620,0.965494811535
621,0.940727591515
622,0.984465658665
623,0.988309979439
624,0.999083161354
625,0.993594110012
626,0.998705744743
627,0.805151224136
628,0.985197246075
629,0.982650697231
630,0.993552446365
631,0.970113158226
632,0.981859862804
633,0.995138406754
634,0.952623784542
635,0.997891843319
636,0.9967700243
637,0.998653054237
638,0.544040262699
639,0.921671330929
640,0.997768998146
641,0.994657695293
642,0.956925094128
643,0.972714722157
644,0.99649721384
645,0.9984998703
646,0.998529911041
647,0.671775102615
648,0.993969798088
649,0.987357616425
650,0.985860705376
651,0.998990118504
652,0.997505486012
653,0.99676078558
654,0.915693044662
655,0.991048932076
656,0.991723120213
657,0.983591794968
658,0.982625961304
659,0.96381509304
660,0.968326449394
661,0.99805533886
662,0.992688953876
663,0.968094885349
664,0.955848455429
665,0.984582126141
666,0.999395132065
667,0.999227523804
668,0.254509329796
669,0.988324761391
670,0.991577744484
671,0.993167579174
672,0.997695505619
673,0.990765810013
674,0.99558109045
675,0.996626377106
676,0.988898336887
677,0.994951367378
678,0.992689430714
679,0.83173006773
680,0.0405886285007
681,0.976863145828
682,0.998422384262
683,0.998019337654
684,0.997676193714
685,0.998295843601
686,0.995962679386
687,0.996269583702
688,0.97713124752
689,0.975650072098
690,0.998974084854
691,0.965358674526
692,0.998735129833
693,0.972765028477
694,0.952036738396
695,0.996050536633
696,0.987362027168
697,0.98584741354
698,0.99294513464
699,0.968534827232
700,0.995113432407
701,0.999435484409
702,0.991755962372
703,0.92591136694
704,0.989668369293
705,0.988366425037
706,0.982435584068
707,0.998876035213
708,0.965232312679
709,0.998540401459
710,0.982361495495
711,0.99969959259
712,0.995538175106
713,0.996578991413
714,0.848006546497
715,0.989952027798
716,0.9990645051
717,0.94551128149
718,0.980074226856
719,0.886066138744
720,0.973650753498
721,0.947067737579
722,0.958371639252
723,0.999114453793
724,0.99934142828
725,0.997554838657
726,0.69037681818
727,0.998069822788
728,0.970079481602
729,0.556698024273
730,0.988029658794
731,0.998061716557
732,0.994297325611
733,0.999046981335
734,0.839664459229
735,0.99596965313
736,0.981638789177
737,0.977468788624
738,0.990688681602
739,0.995176315308
740,0.995934009552
741,0.998343706131
742,0.785864770412
743,0.976178824902
744,0.182907909155
745,0.948331356049
746,0.999266326427
747,0.854478955269
748,0.996681034565
749,0.999374210835
750,0.974019348621
751,0.99781525135
752,0.857415854931
753,0.963194787502
754,0.988721311092
755,0.995540559292
756,0.9698818326
757,0.993036806583
758,0.976200044155
759,0.998882234097
760,0.972999036312
761,0.964740753174
762,0.983390510082
763,0.998424053192
764,0.9671484828
765,0.82590419054
766,0.982622146606
767,0.990558862686
768,0.989248335361
769,0.990689635277
770,0.958655357361
771,0.771972477436
772,0.99410289526
773,0.999461352825
774,0.971244752407
775,0.990800321102
776,0.98938280344
777,0.996502399445
778,0.905734360218
779,0.987549960613
780,0.929724156857
781,0.998777329922
782,0.976788520813
783,0.992591619492
784,0.972501456738
785,0.978628754616
786,0.997995615005
787,0.861960470676
788,0.964438617229
789,0.99619269371
790,0.998650968075
791,0.981085658073
792,0.995757043362
793,0.9992608428
794,0.946256041527
795,0.99868696928
796,0.782066345215
797,0.992778122425
798,0.997151970863
799,0.983368456364
800,0.990518391132
801,0.957233011723
802,0.995715916157
803,0.998194038868
804,0.992929756641
805,0.996091783047
806,0.997428119183
807,0.985088527203
808,0.996417164803
809,0.997966766357
810,0.998700022697
811,0.997773349285
812,0.9968791008
813,0.97005623579
814,0.994739949703
815,0.975623846054
816,0.986989915371
817,0.951042532921
818,0.996921718121
819,0.990394175053
820,0.998731911182
821,0.999748766422
822,0.976752102375
823,0.994502305984
824,0.99830365181
825,0.949746906757
826,0.997353672981
827,0.974030196667
828,0.993164002895
829,0.9982842803
830,0.982447206974
831,0.99101537466
832,0.981627643108
833,0.826138615608
834,0.991692185402
835,0.999110043049
836,0.966933012009
837,0.998343467712
838,0.997803747654
839,0.99872726202
840,0.958928763866
841,0.996822714806
842,0.662931323051
843,0.952360570431
844,0.998181700706
845,0.99738663435
846,0.983970820904
847,0.995493769646
848,0.996125161648
849,0.997073411942
850,0.987475812435
851,0.988526105881
852,0.990156412125
853,0.943877220154
854,0.976323664188
855,0.997759342194
856,0.993708491325
857,0.974189460278
858,0.996784806252
859,0.934116780758
860,0.998618483543
861,0.993446648121
862,0.959670543671
863,0.990964412689
864,0.99412715435
865,0.971191704273
866,0.937401235104
867,0.969200432301
868,0.994359791279
869,0.989860594273
870,0.995177745819
871,0.995687782764
872,0.984726905823
873,0.989003479481
874,0.775580048561
875,0.997099280357
876,0.99957460165
877,0.979606449604
878,0.990669131279
879,0.997906446457
880,0.969431579113
881,0.470263004303
882,0.979866325855
883,0.98643964529
884,0.988708019257
885,0.997700512409
886,0.993657648563
887,0.993796944618
888,0.989289045334
889,0.998575687408
890,0.998467504978
891,0.994370758533
892,0.990589141846
893,0.936244368553
894,0.943059027195
895,0.999036073685
896,0.975014448166
897,0.970567286015
898,0.988582611084
899,0.903328239918
900,0.994442999363
901,0.958923578262
902,0.996017158031
903,0.970688760281
904,0.99579167366
905,0.991383552551
906,0.995597064495
907,0.991888463497
908,0.990142047405
909,0.992430150509
910,0.960445642471
911,0.988530576229
912,0.962106883526
913,0.998322546482
914,0.994366288185
915,0.990609407425
916,0.994410932064
917,0.995160758495
918,0.983653306961
919,0.997655272484
920,0.997396349907
921,0.970155537128
922,0.9973102808
923,0.947121858597
924,0.98538094759
925,0.958748996258
926,0.994654774666
927,0.998364269733
928,0.989434063435
929,0.997241020203
930,0.999000489712
931,0.993288934231
932,0.99263048172
933,0.998846888542
934,0.958248734474
935,0.991109490395
936,0.999416351318
937,0.995827257633
938,0.956408143044
939,0.99729090929
940,0.979873538017
941,0.983096122742
942,0.990297019482
943,0.994776368141
944,0.989994585514
945,0.979089975357
946,0.99710637331
947,0.986623883247
948,0.322098404169
949,0.999328613281
950,0.967400789261
951,0.976256251335
952,0.843110859394
953,0.985199928284
954,0.993714749813
955,0.855345010757
956,0.997715830803
957,0.992739975452
958,0.977633416653
959,0.998197376728
960,0.98462754488
961,0.99087536335
962,0.980911612511
963,0.987955749035
964,0.87880051136
965,0.96593952179
966,0.997659564018
967,0.972676336765
968,0.926664471626
969,0.991590619087
970,0.998442709446
971,0.964105308056
972,0.987565457821
973,0.990567147732
974,0.82168763876
975,0.990061163902
976,0.942957639694
977,0.998259007931
978,0.994374275208
979,0.997273981571
980,0.991745769978
981,0.998635113239
982,0.996630728245
983,0.910446107388
984,0.994930207729
985,0.996034920216
986,0.998031318188
987,0.987332165241
988,0.995594203472
989,0.984522819519
990,0.989482045174
991,0.361874133348
992,0.997261762619
993,0.995514690876
994,0.998021006584
995,0.992601692677
996,0.534249663353
997,0.984542369843
998,0.959764778614
999,0.999549806118
1000,0.988933205605
1001,0.964765846729
1002,0.866222858429
1003,0.981830298901
1004,0.922393262386
1005,0.989186227322
1006,0.926562726498
1007,0.936403632164
1008,0.196224778891
1009,0.998954415321
1010,0.922438621521
1011,0.94258928299
1012,0.938439011574
1013,0.985568940639
1014,0.890203475952
1015,0.951180696487
1016,0.99460875988
1017,0.984245955944
1018,0.9940341115
1019,0.927883446217
1020,0.988591849804
1021,0.9626968503
1022,0.977192997932
1023,0.972417831421
1024,0.997156381607
1025,0.929514288902
1026,0.997153162956
1027,0.998536467552
1028,0.995449006557
1029,0.803202211857
1030,0.998618364334
1031,0.991083979607
1032,0.939375162125
1033,0.997508764267
1034,0.998596727848
1035,0.984739422798
1036,0.999226808548
1037,0.933646678925
1038,0.989576339722
1039,0.982191503048
1040,0.994266331196
1041,0.97660189867
1042,0.956714093685
1043,0.998791515827
1044,0.959907412529
1045,0.954614162445
1046,0.986727178097
1047,0.993669092655
1048,0.848553299904
1049,0.99620616436
1050,0.263464063406
1051,0.723680853844
1052,0.994237661362
1053,0.993260443211
1054,0.993864059448
1055,0.998844981194
1056,0.994262754917
1057,0.998853683472
1058,0.876788556576
1059,0.964900016785
1060,0.997803270817
1061,0.979741811752
1062,0.961007773876
1063,0.994558095932
1064,0.995290756226
1065,0.959413290024
1066,0.9881503582
1067,0.723258376122
1068,0.997253477573
1069,0.99700564146
1070,0.984242022038
1071,0.965265631676
1072,0.997026383877
1073,0.976024329662
1074,0.99546200037
1075,0.997575581074
1076,0.926264941692
1077,0.998672246933
1078,0.998519480228
1079,0.993641793728
1080,0.998511016369
1081,0.98192936182
1082,0.999477446079
1083,0.999524831772
1084,0.99122095108
1085,0.997914969921
1086,0.980567157269
1087,0.982823610306
1088,0.996202409267
1089,0.99770206213
1090,0.992487668991
1091,0.950668632984
1092,0.997918665409
1093,0.957413494587
1094,0.99890255928
1095,0.971524953842
1096,0.955434501171
1097,0.982034802437
1098,0.808961868286
1099,0.902331709862
1100,0.924541592598
1101,0.993032693863
1102,0.999530434608
1103,0.973315358162
1104,0.991717159748
1105,0.834962427616
1106,0.998810768127
1107,0.994879961014
1108,0.995682954788
1109,0.977973639965
1110,0.933707356453
1111,0.792814612389
1112,0.997619092464
1113,0.985472500324
1114,0.811640381813
1115,0.995963335037
1116,0.8233294487
1117,0.998822748661
1118,0.953667938709
1119,0.974252939224
1120,0.969443678856
1121,0.982553899288
1122,0.998485267162
1123,0.998364150524
1124,0.967208623886
1125,0.994353532791
1126,0.936191380024
1127,0.993859887123
1128,0.996328532696
1129,0.998606741428
1130,0.735025525093
1131,0.973771512508
1132,0.980055510998
1133,0.995893001556
1134,0.99056237936
1135,0.997403204441
1136,0.998417615891
1137,0.984851181507
1138,0.996635735035
1139,0.99785220623
1140,0.989673137665
1141,0.96714502573
1142,0.972224771976
1143,0.956255316734
1144,0.991860687733
1145,0.999052107334
1146,0.999196946621
1147,0.998659729958
1148,0.899915397167
1149,0.981728732586
1150,0.964992582798
1151,0.986480712891
1152,0.997227013111
1153,0.999495863914
1154,0.956540644169
1155,0.997847318649
1156,0.936257839203
1157,0.997686028481
1158,0.454811245203
1159,0.998250186443
1160,0.999489426613
1161,0.990994393826
1162,0.990638256073
1163,0.998336493969
1164,0.986339211464
1165,0.999044239521
1166,0.981067836285
1167,0.888840556145
1168,0.99259442091
1169,0.873675525188
1170,0.885387003422
1171,0.995930254459
1172,0.974101543427
1173,0.977554023266
1174,0.988663971424
1175,0.98124229908
1176,0.992729365826
1177,0.998142123222
1178,0.973459839821
1179,0.964554488659
1180,0.996931314468
1181,0.99712818861
1182,0.994359910488
1183,0.998500227928
1184,0.98568379879
1185,0.993943989277
1186,0.997741341591
1187,0.993989229202
1188,0.992209434509
1189,0.984110713005
1190,0.93822145462
1191,0.998526036739
1192,0.992132484913
1193,0.998523414135
1194,0.998062312603
1195,0.95407217741
1196,0.999340593815
1197,0.98458635807
1198,0.984852254391
1199,0.970853149891
1200,0.977453649044
1201,0.959016561508
1202,0.98348236084
1203,0.991266906261
1204,0.996650755405
1205,0.993422329426
1206,0.990721702576
1207,0.999071359634
1208,0.993636250496
1209,0.999524950981
1210,0.994266331196
1211,0.991279304028
1212,0.898197829723
1213,0.780872583389
1214,0.993975102901
1215,0.978808283806
1216,0.953266263008
1217,0.952323138714
1218,0.9996291399
1219,0.998624324799
1220,0.992600977421
1221,0.999601900578
1222,0.932446837425
1223,0.968234539032
1224,0.982707321644
1225,0.96260869503
1226,0.982272803783
1227,0.986589670181
1228,0.993733823299
1229,0.931764304638
1230,0.999269664288
1231,0.983860015869
1232,0.995274305344
1233,0.995929181576
1234,0.957994520664
1235,0.99873405695
1236,0.949875533581
1237,0.938208341599
1238,0.949934542179
1239,0.996281206608
1240,0.543715775013
1241,0.998102843761
1242,0.999237418175
1243,0.9876101017
1244,0.974668800831
1245,0.988902509212
1246,0.988885760307
1247,0.987005233765
1248,0.986150920391
1249,0.987526118755
1250,0.993065953255
1251,0.964950025082
1252,0.977622389793
1253,0.438281595707
1254,0.952681362629
1255,0.996795356274
1256,0.999577820301
1257,0.996892273426
1258,0.904340565205
1259,0.959099769592
1260,0.984137177467
1261,0.938678443432
1262,0.999437630177
1263,0.879838943481
1264,0.891332089901
1265,0.997628986835
1266,0.987310647964
1267,0.995060861111
1268,0.993853092194
1269,0.976007401943
1270,0.980157315731
1271,0.999275863171
1272,0.866177856922
1273,0.911905825138
1274,0.996801376343
1275,0.980769634247
1276,0.979695320129
1277,0.995375216007
1278,0.997651040554
1279,0.987947165966
1280,0.99659961462
1281,0.988239049911
1282,0.991271436214
1283,0.921444654465
1284,0.973622858524
1285,0.970715045929
1286,0.998362123966
1287,0.991762638092
1288,0.993571281433
1289,0.962146520615
1290,0.913164556026
1291,0.999900698662
1292,0.983020484447
1293,0.999352633953
1294,0.922018349171
1295,0.994371652603
1296,0.980741202831
1297,0.991584539413
1298,0.965651988983
1299,0.996789515018
1300,0.97811216116
1301,0.988144516945
1302,0.95607483387
1303,0.99879527092
1304,0.998253762722
1305,0.9992415905
1306,0.991034924984
1307,0.999531030655
1308,0.905749857426
1309,0.991706132889
1310,0.998821794987
1311,0.993558228016
1312,0.978345453739
1313,0.994343996048
1314,0.990264296532
1315,0.997664093971
1316,0.998983323574
1317,0.901321351528
1318,0.995367288589
1319,0.931662917137
1320,0.989605545998
1321,0.989558339119
1322,0.984528124332
1323,0.931525290012
1324,0.990365982056
1325,0.981771588326
1326,0.916392564774
1327,0.92837035656
1328,0.9641674757
1329,0.99274533987
1330,0.190279334784
1331,0.959297001362
1332,0.763526976109
1333,0.998031795025
1334,0.996815741062
1335,0.999317765236
1336,0.998385906219
1337,0.945702493191
1338,0.992124974728
1339,0.990789234638
1340,0.988884091377
1341,0.776912391186
1342,0.996423304081
1343,0.981888711452
1344,0.997208893299
1345,0.995096862316
1346,0.984111189842
1347,0.96581351757
1348,0.988037824631
1349,0.983902394772
1350,0.998771369457
1351,0.993965923786
1352,0.975821554661
1353,0.992346525192
1354,0.947446405888
1355,0.985546469688
1356,0.990091919899
1357,0.887052118778
1358,0.971645057201
1359,0.80126452446
1360,0.991254508495
1361,0.998374223709
1362,0.639168441296
1363,0.978238344193
1364,0.995347559452
1365,0.978406071663
1366,0.997818112373
1367,0.846530556679
1368,0.96084433794
1369,0.998219430447
1370,0.932236194611
1371,0.996839523315
1372,0.991547524929
1373,0.994449496269
1374,0.990576863289
1375,0.990254104137
1376,0.891463756561
1377,0.943871200085
1378,0.857407450676
1379,0.998497724533
1380,0.997575581074
1381,0.927687823772
1382,0.16800776124
1383,0.989437222481
1384,0.999500513077
1385,0.978792369366
1386,0.996978759766
1387,0.997736334801
1388,0.993888735771
1389,0.999646663666
1390,0.903526186943
1391,0.997581839561
1392,0.993807137012
1393,0.946601986885
1394,0.995541036129
1395,0.994154036045
1396,0.978550553322
1397,0.998720824718
1398,0.992865085602
1399,0.997215867043
1400,0.994786381721
1401,0.993376195431
1402,0.966921627522
1403,0.993177175522
1404,0.993258476257
1405,0.992112159729
1406,0.997885048389
1407,0.99899739027
1408,0.941071927547
1409,0.998505115509
1410,0.967893838882
1411,0.999269068241
1412,0.943979203701
1413,0.987252235413
1414,0.99604767561
1415,0.975030422211
1416,0.987775444984
1417,0.994870662689
1418,0.992694735527
1419,0.999258458614
1420,0.894832789898
1421,0.987717986107
1422,0.984836280346
1423,0.998862624168
1424,0.999543845654
1425,0.829749464989
1426,0.709913551807
1427,0.993006944656
1428,0.965878665447
1429,0.99856108427
1430,0.941319704056
1431,0.996583521366
1432,0.995771110058
1433,0.965019345284
1434,0.2600440979
1435,0.987304627895
1436,0.968732237816
1437,0.948765277863
1438,0.99615073204
1439,0.946861088276
1440,0.996580660343
1441,0.935043990612
1442,0.991395652294
1443,0.957987725735
1444,0.835560560226
1445,0.967169463634
1446,0.994609117508
1447,0.997957348824
1448,0.99489068985
1449,0.964293479919
1450,0.990076959133
1451,0.917130231857
1452,0.97559005022
1453,0.95414096117
1454,0.997553288937
1455,0.997100770473
1456,0.999361336231
1457,0.995571494102
1458,0.997996091843
1459,0.998060762882
1460,0.988210439682
1461,0.998018026352
1462,0.99878770113
1463,0.908148169518
1464,0.993770062923
1465,0.99629253149
1466,0.988409280777
1467,0.995556414127
1468,0.987856864929
1469,0.99795037508
1470,0.997665882111
1471,0.995434224606
1472,0.996948540211
1473,0.978903949261
1474,0.993677794933
1475,0.969109594822
1476,0.990216851234
1477,0.973148465157
1478,0.918817520142
1479,0.99512308836
1480,0.237867340446
1481,0.992195010185
1482,0.998237729073
1483,0.999143242836
1484,0.984244644642
1485,0.986162960529
1486,0.997170269489
1487,0.980645000935
1488,0.993844509125
1489,0.994062125683
1490,0.998507082462
1491,0.998189985752
1492,0.998055934906
1493,0.938295781612
1494,0.983429193497
1495,0.979322731495
1496,0.994791269302
1497,0.99912828207
1498,0.981439888477
